label,x,y,plot_type,plot_num
h_h7_03,32.31318177227604,1068.1297834159243,path,2
h_h7_03,36.72212470548127,1068.1297834159243,path,2
h_h7_03,41.73264187935557,1068.1297834159243,path,2
h_h7_03,47.42681454841266,1959.891995320124,path,2
h_h7_03,53.89792346988265,1959.891995320124,path,2
h_h7_03,61.25197700975585,1959.891995320124,path,2
h_h7_03,69.6094477498769,1959.891995320124,path,2
h_h7_03,79.107246044827,1959.891995320124,path,2
h_h7_03,89.90096285899439,4041.0016966731437,path,2
h_h7_03,102.16741862552567,4041.0016966731437,path,2
h_h7_03,116.10755988203616,4041.0016966731437,path,2
h_h7_03,131.9497511351677,4041.0016966731437,path,2
h_h7_03,149.95351588063502,9870.668097475895,path,2
h_h7_03,170.4137880633774,9870.668097475895,path,2
h_h7_03,193.66574362435503,9870.668097475895,path,2
h_h7_03,220.09029128338875,9870.668097475895,path,2
h_h7_03,250.12031250691055,9870.668097475895,path,2
h_h7_03,284.247752882484,24899.034811246256,path,2
h_h7_03,323.03168106952273,24899.034811246256,path,2
h_h7_03,367.1074473462694,24899.034811246256,path,2
h_h7_03,417.19709178645303,24899.034811246256,path,2
h_h7_03,474.1211725702216,54282.70816713245,path,2
h_h7_03,538.8122081982862,54282.70816713245,path,2
h_h7_03,612.3299538168473,54282.70816713245,path,2
h_h7_03,695.878761906893,54282.70816713245,path,2
h_h7_03,790.8273117370841,54282.70816713245,path,2
h_h7_03,898.7310307840395,105131.63321505827,path,2
h_h7_03,1021.3575754230822,105131.63321505827,path,2
h_h7_03,1160.7157883088444,105131.63321505827,path,2
h_h7_03,1319.0886068195462,105131.63321505827,path,2
h_h7_03,1499.070461664256,199458.55068044082,path,2
h_h7_03,1703.6097783093867,199458.55068044082,path,2
h_h7_03,1936.05727747398,199458.55068044082,path,2
h_h7_03,2200.220865942481,199458.55068044082,path,2
h_h7_03,2500.42801690496,199458.55068044082,path,2
h_h7_03,2841.596661726558,342448.7838569476,path,2
h_h7_03,3229.315754480459,342448.7838569476,path,2
h_h7_03,3669.9368290358766,342448.7838569476,path,2
h_h7_03,4170.678048570306,342448.7838569476,path,2
h_h7_03,4739.742452023597,463568.59679681633,path,2
h_h7_03,5386.452334582777,501537.2811007615,path,2
h_h7_03,6121.401963590869,472603.49344106065,path,2
h_h7_03,6956.63113164012,383117.2135855217,path,2
h_h7_03,7905.822389960448,265115.62467567687,path,2
h_h7_03,8984.525193139594,133077.04473071895,path,2
h_h7_03,10210.410627067466,50748.71593289478,path,2
h_h7_03,11603.560893004938,18937.47667600756,path,2
h_h7_03,13186.798290045293,8269.062356584158,path,2
h_h7_03,14986.059085290783,4288.725175121118,path,2
h_h7_03,17030.81839640811,3070.763500957872,path,2
h_h7_03,19354.573046900874,2489.320506935935,path,2
h_h7_03,21995.390304133995,1751.6060924409494,path,2
h_h7_03,24996.53148942281,1922.5190388892486,path,2
h_h7_03,28407.160676038187,2400.036021388757,path,2
h_h7_03,32283.15008487135,3138.4579696402343,path,2
h_h7_03,36687.9953715839,3708.0081870477006,path,2
h_h7_03,41693.855799286874,3708.0081870477006,path,2
h_h7_03,47382.73633664269,5386.211245271082,path,2
h_h7_03,53847.83104627612,5740.874308738403,path,2
h_h7_03,61195.04977060491,5452.852279500035,path,2
h_h7_03,69544.7531249411,5589.027779085457,path,2
h_h7_03,79033.72422016082,6380.077489396059,path,2
h_h7_03,89817.40941529478,6633.141683715687,path,2
h_h7_03,102072.46480758424,7064.667538938279,path,2
h_h7_03,115999.6501760754,8195.23241587328,path,2
h_h7_03,131827.11778673582,9264.640420231373,path,2
h_h7_03,149814.14993561906,10165.349844955332,path,2
h_h7_03,170255.40645773278,10165.349844955332,path,2
h_h7_03,193485.75178342382,11730.098001060634,path,2
h_h7_03,219885.74061811503,16070.164334067593,path,2
h_h7_03,249887.85211066398,16494.077674947246,path,2
h_h7_03,283983.5746372028,16494.077674947246,path,2
h_h7_03,322731.45726191194,14955.761554564946,path,2
h_h7_03,366766.2597720979,20508.127872689536,path,2
h_h7_03,416809.3511815512,20508.127872689536,path,2
h_h7_03,473680.52704831265,37107.211746856,path,2
h_h7_03,538311.439195701,20998.204062481993,path,2
h_h7_03,611760.8578395101,20998.204062481993,path,2
h_h7_03,695232.0161423796,25518.833516480678,path,2
h_h7_03,790092.3213302408,25518.833516480678,path,2
h_h7_03,897895.7552742601,30623.276849628888,path,2
h_h7_03,1020408.331499976,30623.276849628888,path,2
h_h7_03,1159637.0256550806,30623.276849628888,path,2
h_h7_03,1317862.6533687739,19130.15891476885,path,2
h_h7_03,1497677.2341009772,19130.15891476885,path,2
h_h7_03,1702026.4530682396,19130.15891476885,path,2
h_h7_03,1934257.916848816,80618.12054055075,path,2
h_h7_03,2198175.9931802414,80618.12054055075,path,2
h_h7_03,2498104.1333236094,80618.12054055075,path,2
h_h7_03,2838955.6979466123,80618.12054055075,path,2
h_h7_03,3226314.446780299,80618.12054055075,path,2
h_h7_03,3666526.010614426,80618.12054055075,path,2
h_h7_03,4166801.84410666,80618.12054055075,path,2
h_h7_03,4735337.3623391185,666444.9210238259,path,2
h_h7_04,0.0,294.4712984187265,path,3
h_h7_04,15.000000000000005,294.4712984187265,path,3
h_h7_04,17.052845871964465,294.4712984187265,path,3
h_h7_04,19.38663682219836,294.4712984187265,path,3
h_h7_04,22.03982198031332,294.4712984187265,path,3
h_h7_04,25.056112485054502,294.4712984187265,path,3
h_h7_04,28.48520162388259,294.4712984187265,path,3
h_h7_04,32.38358352826013,762.1668231410991,path,3
h_h7_04,36.81548391262047,762.1668231410991,path,3
h_h7_04,41.853918190913596,762.1668231410991,path,3
h_h7_04,47.58189440316395,762.1668231410991,path,3
h_h7_04,54.093780770216206,762.1668231410991,path,3
h_h7_04,61.49686040708886,1922.8613498924467,path,3
h_h7_04,69.91309880878666,1922.8613498924467,path,3
h_h7_04,79.48115322784405,1922.8613498924467,path,3
h_h7_04,90.35865704802778,1922.8613498924467,path,3
h_h7_04,102.72481678918085,1922.8613498924467,path,3
h_h7_04,116.7833645287792,4397.468130021657,path,3
h_h7_04,132.76591438124754,4397.468130021657,path,3
h_h7_04,150.93577833292292,4397.468130021657,path,3
h_h7_04,171.592304298422,4397.468130021657,path,3
h_h7_04,195.07580786774767,4397.468130021657,path,3
h_h7_04,221.7731789945102,8777.975825240354,path,3
h_h7_04,252.1242559952647,8777.975825240354,path,3
h_h7_04,286.62907187139746,8777.975825240354,path,3
h_h7_04,325.8560923364776,8777.975825240354,path,3
h_h7_04,370.45158127030487,8777.975825240354,path,3
h_h7_04,421.1502478952018,23680.156841620603,path,3
h_h7_04,478.78735108643366,23680.156841620603,path,3
h_h7_04,544.3124602348726,23680.156841620603,path,3
h_h7_04,618.805099371671,23680.156841620603,path,3
h_h7_04,703.4925322913841,23680.156841620603,path,3
h_h7_04,799.7699816828641,67026.25033981497,path,3
h_h7_04,909.2236153774479,67026.25033981497,path,3
h_h7_04,1033.6566784121276,67026.25033981497,path,3
h_h7_04,1175.1192014325836,67026.25033981497,path,3
h_h7_04,1335.9417748810545,67026.25033981497,path,3
h_h7_04,1518.7739453976842,176813.84364713062,path,3
h_h7_04,1726.6278670148047,176813.84364713062,path,3
h_h7_04,1962.9279262961497,176813.84364713062,path,3
h_h7_04,2231.567158993537,176813.84364713062,path,3
h_h7_04,2536.971387683626,176813.84364713062,path,3
h_h7_04,2884.1721370501778,356287.0642273141,path,3
h_h7_04,3278.889528088736,356287.0642273141,path,3
h_h7_04,3727.6265169130365,356287.0642273141,path,3
h_h7_04,4237.776030744382,356287.0642273141,path,3
h_h7_04,4817.7427661459515,356287.0642273141,path,3
h_h7_04,5477.0816561239135,452816.2003989222,path,3
h_h7_04,6226.65528733633,452816.2003989222,path,3
h_h7_04,7078.812860853266,452816.2003989222,path,3
h_h7_04,8047.593644840704,452816.2003989222,path,3
h_h7_04,9148.958271044614,452816.2003989222,path,3
h_h7_04,10401.051685677226,473886.46888288105,path,3
h_h7_04,11824.502086812658,431943.95583594934,path,3
h_h7_04,13442.760773275893,307874.06545999047,path,3
h_h7_04,15282.488504024253,128500.36235943933,path,3
h_h7_04,17373.99473327962,38091.968070663,path,3
h_h7_04,19751.736957795976,11717.295579091795,path,3
h_h7_04,22454.888402991928,5701.64497323173,path,3
h_h7_04,25527.983400558904,4506.96940398959,path,3
h_h7_04,29021.651090119904,5248.058023169033,path,3
h_h7_04,32993.4495326496,3278.7329292060726,path,3
h_h7_04,37508.813977647435,3773.7962893078443,path,3
h_h7_04,42642.134906733896,4520.081942623294,path,3
h_h7_04,48477.983614403245,5246.753181119045,path,3
h_h7_04,55112.50551733581,5788.1208088145195,path,3
h_h7_04,62655.004146994565,6451.97234373545,path,3
h_h7_04,71229.74192173283,7144.813184385181,path,3
h_h7_04,80977.98736607443,7799.902088315479,path,3
h_h7_04,92060.34250503684,9116.024037526258,path,3
h_h7_04,104659.38877724347,8741.932281960308,path,3
h_h7_04,118982.6950581561,9313.324526619099,path,3
h_h7_04,135266.2373505122,10572.150571024624,path,3
h_h7_04,153778.28648125645,11576.817038217294,path,3
h_h7_04,174823.82785464416,12435.254092176508,path,3
h_h7_04,198749.58607680624,13667.580161987667,path,3
h_h7_04,225949.7372323007,14611.44691902242,path,3
h_h7_04,256872.40292222006,15573.10334425285,path,3
h_h7_04,292027.0330529181,16692.025157300217,path,3
h_h7_04,331992.79900656553,17942.378519539234,path,3
h_h7_04,377428.1354707359,18951.382587455304,path,3
h_h7_04,429081.5881283587,20301.11198733388,path,3
h_h7_04,487804.14592337573,19168.441766602533,path,3
h_h7_04,554563.2610757725,27748.904179441277,path,3
h_h7_04,630458.7878252757,22623.013367509906,path,3
h_h7_04,716741.102493998,22623.013367509906,path,3
h_h7_04,814831.7033954703,60685.228179829355,path,3
h_h7_04,926346.6299728809,22225.435666714227,path,3
h_h7_04,1053123.086996082,22225.435666714227,path,3
h_h7_04,1197249.712450107,28120.155717339898,path,3
h_h7_04,1361100.9877776962,28120.155717339898,path,3
h_h7_04,1547376.3573834423,18469.04631605148,path,3
h_h7_04,1759144.7018921091,18469.04631605148,path,3
h_h7_04,1999894.8978566043,54543.81803032571,path,3
h_h7_04,2273593.296885119,54543.81803032571,path,3
h_h7_04,2584749.0711542307,54543.81803032571,path,3
h_h7_04,2938488.5018730927,54543.81803032571,path,3
h_h7_04,3340639.4345987737,54543.81803032571,path,3
h_h7_04,3797827.2928012917,54543.81803032571,path,3
h_h7_04,4317584.231498698,54543.81803032571,path,3
h_h7_04,4908473.229264766,466649.1232457135,path,3
h_h7_05,0.0,292.76233128405454,path,4
h_h7_05,15.000000000000005,292.76233128405454,path,4
h_h7_05,17.04736746083141,292.76233128405454,path,4
h_h7_05,19.374182489640898,292.76233128405454,path,4
h_h7_05,22.01858721027426,292.76233128405454,path,4
h_h7_05,25.023929809460526,292.76233128405454,path,4
h_h7_05,28.439475118395066,833.832100783923,path,4
h_h7_05,32.3212121824302,833.832100783923,path,4
h_h7_05,36.73277205689251,833.832100783923,path,4
h_h7_05,41.74647087392042,833.832100783923,path,4
h_h7_05,47.444495278707805,833.832100783923,path,4
h_h7_05,53.920249667320846,2034.7472671825449,path,4
h_h7_05,61.279887310572725,2034.7472671825449,path,4
h_h7_05,69.64405046277818,2034.7472671825449,path,4
h_h7_05,79.14984797997768,2034.7472671825449,path,4
h_h7_05,89.95310286557492,2034.7472671825449,path,4
h_h7_05,102.23090658609482,4780.2743049370165,path,4
h_h7_05,116.1845220284724,4780.2743049370165,path,4
h_h7_05,132.04268268536214,4780.2743049370165,path,4
h_h7_05,150.06534215008844,4780.2743049370165,path,4
h_h7_05,170.54793538452995,4780.2743049370165,path,4
h_h7_05,193.82622161241423,11122.16914442334,path,4
h_h7_05,220.28178822475778,11122.16914442334,path,4
h_h7_05,250.34830591976606,11122.16914442334,path,4
h_h7_05,284.51863761405906,11122.16914442334,path,4
h_h7_05,323.3529176574662,11122.16914442334,path,4
h_h7_05,367.4877337892522,30295.834507236028,path,4
h_h7_05,417.6465623502381,30295.834507236028,path,4
h_h7_05,474.6516278091696,30295.834507236028,path,4
h_h7_05,539.4373810096465,30295.834507236028,path,4
h_h7_05,613.065817078664,30295.834507236028,path,4
h_h7_05,696.743884094322,84936.64061268952,path,4
h_h7_05,791.8432678828556,84936.64061268952,path,4
h_h7_05,899.92287726564,84936.64061268952,path,4
h_h7_05,1022.7543983437363,84936.64061268952,path,4
h_h7_05,1162.3513367164808,84936.64061268952,path,4
h_h7_05,1321.002023706294,212216.71725172544,path,4
h_h7_05,1501.307127641542,212216.71725172544,path,4
h_h7_05,1706.2222850980454,212216.71725172544,path,4
h_h7_05,1939.1065509283865,212216.71725172544,path,4
h_h7_05,2203.777461292106,212216.71725172544,path,4
h_h7_05,2504.573612302979,404626.38471964956,path,4
h_h7_05,2846.4257801087188,404626.38471964956,path,4
h_h7_05,3234.9377482331347,404626.38471964956,path,4
h_h7_05,3676.4781671363176,404626.38471964956,path,4
h_h7_05,4178.284951793116,404626.38471964956,path,4
h_h7_05,4748.583928618633,522320.99856368895,path,4
h_h7_05,5396.723676650683,522320.99856368895,path,4
h_h7_05,6133.328773362219,522320.99856368895,path,4
h_h7_05,6970.473957173072,522320.99856368895,path,4
h_h7_05,7921.8820616056555,522320.99856368895,path,4
h_h7_05,9003.148965704018,465767.34685500263,path,4
h_h7_05,10231.999248197373,309924.0154776495,path,4
h_h7_05,11628.576736198087,181962.80682444377,path,4
h_h7_05,13215.774711229622,90232.6181830196,path,4
h_h7_05,15019.611185459627,39673.45583104417,path,4
h_h7_05,17069.655399822925,17309.193584490095,path,4
h_h7_05,19399.512535369762,8254.579320457591,path,4
h_h7_05,22047.374583430228,4890.687975544178,path,4
h_h7_05,25056.646404688658,4023.4281318510984,path,4
h_h7_05,28476.657239789813,4113.305894253792,path,4
h_h7_05,32363.46933485613,4696.7281817260555,path,4
h_h7_05,36780.79693724276,3283.1619750730233,path,4
h_h7_05,41801.05072609331,3821.984338034692,path,4
h_h7_05,47506.52479843774,4731.874030247414,path,4
h_h7_05,53990.74566840452,5564.806793868583,path,4
h_h7_05,61360.00539290556,6507.402641203676,path,4
h_h7_05,69735.10395543052,7797.675260512934,path,4
h_h7_05,79253.32946983344,8425.974799235344,path,4
h_h7_05,90070.70866443928,8587.25972488807,path,4
h_h7_05,102364.56453734585,9155.620328827716,path,4
h_h7_05,116336.42310907494,10044.256917301713,path,4
h_h7_05,132215.31692127726,10205.980836945915,path,4
h_h7_05,150261.53943381977,10505.03408195932,path,4
h_h7_05,170770.9118639021,11991.728799766792,path,4
h_h7_05,194079.63241101304,13916.940946392258,path,4
h_h7_05,220569.78735824136,14787.988485377984,path,4
h_h7_05,250675.61439022544,15243.697582294486,path,4
h_h7_05,284890.620798657,15481.303395462826,path,4
h_h7_05,323775.6732599386,19232.557542623803,path,4
h_h7_05,367968.19179601764,17632.93877103855,path,4
h_h7_05,418192.59862962627,20363.35627606465,path,4
h_h7_05,475272.1932159484,20363.35627606465,path,4
h_h7_05,540142.6481111685,20409.181091204184,path,4
h_h7_05,613867.3469078434,46461.2563039927,path,4
h_h7_05,697654.8156629108,18771.26775922769,path,4
h_h7_05,792878.5335616168,18771.26775922769,path,4
h_h7_05,901099.447562001,22300.170442899445,path,4
h_h7_05,1024091.5600894396,22300.170442899445,path,4
h_h7_05,1163871.0092253867,21320.214319585113,path,4
h_h7_05,1322729.118084923,21320.214319585113,path,4
h_h7_05,1503269.9551423443,21432.099573300962,path,4
h_h7_05,1708453.0212092705,21432.099573300962,path,4
h_h7_05,1941641.762808137,39885.87571265132,path,4
h_h7_05,2206658.7071924484,39885.87571265132,path,4
h_h7_05,2507848.1228101924,39885.87571265132,path,4
h_h7_05,2850147.23236677,39885.87571265132,path,4
h_h7_05,3239167.1458418677,39885.87571265132,path,4
h_h7_05,3681284.8401479153,39885.87571265132,path,4
h_h7_05,4183747.693199297,39885.87571265132,path,4
h_h7_05,4754792.285958277,39885.87571265132,path,4
h_h7_06,0.0,272.1712191389176,path,5
h_h7_06,15.000000000000005,272.1712191389176,path,5
h_h7_06,17.053473040116895,272.1712191389176,path,5
h_h7_06,19.388062848666266,272.1712191389176,path,5
h_h7_06,22.042253805988132,272.1712191389176,path,5
h_h7_06,25.05979873492217,272.1712191389176,path,5
h_h7_06,28.490440141116732,1074.3840419126707,path,5
